,airbnb_id,airbnb_name,host_id,price,room_type,number_of_reviews,availability_365
160363,43375085,Bushwick Loft Apartment,25615277,40,Private room,1,28
160364,43375362,5 Subway take you to Manhattan : With PRIVATE Bath,19303369,43,Private room,1,48
160365,43375428,7/E/F/M/R Subway train take you everywhere,19303369,43,Private room,0,1
160366,43375476,Your Private Bath : Close to Queens Subway Hub,204704622,45,Private room,0,48
160367,43375507,New Bath + Large Room & Antique style apartment,204704622,33,Private room,0,0
160368,43375539,"Private Bathroom, easy access to Manhattan",334163301,43,Private room,0,48
160369,43375590,5 min walk to Queens Great Transportation Hub,334163301,45,Private room,0,32
160370,43375688,Reasonable Stay & Easy Commute & New Bath,334163301,24,Private room,1,53
160371,43375941,5min walk from Subway Station : Cozy Room,19303369,25,Private room,0,53
160372,43376016,Manhattan is 3 stop away(Express)+New Shower room,204704622,24,Private room,0,53
160373,43376073,Stunning One bedroom apt. Floor to ceiling windows,160872590,330,Entire home/apt,0,342
160374,43376843,Quaint 1 Bedroom Apartment - Great Location!,345092851,118,Entire home/apt,11,138
160375,43379173,Modern Touch/Surfers Paradise!,159369488,743,Entire home/apt,5,363
160376,43380058,RENOVATED PRIVATE BEDROOM IN UES,284491429,58,Private room,1,167
160377,43381648,One stop to mid Manhattan Furnished Single Room,249551429,40,Private room,1,181
160378,43381880,large room in Apt. building,345626278,33,Private room,0,84
160379,43381881,Empty nest smallroom with twin bed,345626278,28,Private room,0,68
160380,43382256,"Charming real one bedroom UES, Ultra Clean",187352402,133,Entire home/apt,0,286
160381,43382836,Big room in nice area,339436944,44,Private room,17,354
160382,43383021,Large bright one-bedroom apartment,16916408,115,Entire home/apt,1,1
160383,43384033,Cozy east village studio + WiFi/TV private,26378238,125,Entire home/apt,0,120
160384,43386410,Spacious Studio in Midtown East,345119391,73,Entire home/apt,7,149
160385,43387363,Stunning 1 BR in Murray Hill,23772724,167,Entire home/apt,0,365
160386,43387965,Close to Queens Subway Hub : Renovated bathroom,204704622,27,Private room,0,83
160387,43388049,74st Jackson Heights Great Transportation Hub,204704622,36,Private room,0,48
160388,43388103,3rd Stop from Manhattan : Express Train,204704622,29,Private room,0,32
160389,43388163,can have your Good Room!,204704622,28,Private room,0,32
160390,43388308,"Awesome Access! to station, 2min/5 line u can use♪",19303369,32,Private room,0,45
160391,43388524,"Awesome Access! to station, 2min/5 line u can use♪",334163301,31,Private room,0,45
160392,43388608,Good location♪ 2min from station! 5Lines u can use,204704622,32,Private room,0,30
160393,43388900,UPPER MANHATTAN BEST PLACE!! NEW YORK CITY,286168272,35,Private room,1,78
160394,43389935,Room in Long Island City,337505968,19,Private room,0,158
160395,43390526,The best apartment in NYC: American Cooper studio,317899464,110,Entire home/apt,0,89
160396,43390534,Newly renovated Greenpoint Home w private Backyard,2050608,190,Entire home/apt,1,2
160397,43390730,Airbnb's Finest NYC listing,122513528,265,Entire home/apt,0,84
160398,43390779,New and Spacious 1-Bedroom in Bed-Stuy,334018218,105,Entire home/apt,5,35
160399,43391075,The best apartment in NYC: American cooper studio,317899464,110,Entire home/apt,0,89
160400,43391087,Best Studio Apartment in Town - Ideal Location!,283741531,105,Entire home/apt,1,361
160401,43391847,2BR1BA apartment: access to G & A/C subway line,204704622,38,Private room,0,33
160402,43391893,2BR1BA apartment: access to G & A/C subway line,204704622,30,Private room,0,32
160403,43391960,Small Reasonable stay in NYC 3min Subway Grand Ave,19303369,26,Private room,0,32
160404,43391999,Small Reasonable stay in NYC 3min Subway Grand Ave,19303369,33,Private room,0,32
160405,43392284,BRAND NEW'  2 BR APT + PRIVATE PATIO 〆 PRIME SOHO,339005409,151,Entire home/apt,9,172
160406,43393934,Lux 2BR2BA w/ Queen Beds. Nice LR. Near Subway,137358866,152,Private room,0,39
160407,43395016,Kid Friendly Manhattan Apartment with Private Yard,1213163,140,Entire home/apt,0,283
160408,43395424,Cozy Nolita Apartment,25826752,63,Private room,1,72
160409,43395757,Renovated 2 bedroom with stunning view(30 day min),3247979,66,Entire home/apt,1,13
160410,43396927,Beautiful and Sunny room in Astoria steps to train,11409310,45,Private room,0,312
160411,43397118,Furnished private 1 bed in the East Village,8167735,59,Entire home/apt,0,0
160412,43397592,New Yorker's Dream - Close to LGA and hospitals,55145666,120,Entire home/apt,20,36
160413,43398162,LARGE ROOM   UP TO 4 PEOPLE NEXT TO TRAIN,136995504,88,Private room,0,365
160414,43398367,Charming 1.5 bedroom apt in Midtown West Manhattan,7241906,150,Entire home/apt,0,0
160415,43398664,Lux. flat w/GYM/Pool/Sauna near Javits/Hudson Yard,329293361,149,Entire home/apt,3,363
160416,43398795,Gorg. flat w/Pool/GYM/Sauna in Javits/ Hudson Yard,329293361,165,Entire home/apt,7,359
160417,43403486,Hudson Yards Penthouse with Breathtaking Views,50983626,284,Entire home/apt,0,247
160418,43403596,Large 1BR in the Heart of the West Village,78353902,175,Entire home/apt,0,112
160419,43403816,Walk to Central Park off Fifth Avenue,343811987,100,Private room,0,364
160420,43404055,Brooklyn's Most Photo Friendly 2 Bedroom Loft,73359383,180,Entire home/apt,3,267
160421,43404304,Greenpoint 2bdr Loft with 17' Beam Ceiling,345875055,200,Entire home/apt,0,365
160422,43404491,Spacious & Sunny Luxury Apartment in Midtown,1113737,400,Entire home/apt,0,133
160423,43404760,Perfectly Located Luxury 3BR Doorman/Air Purifying,26366303,349,Entire home/apt,0,151
160424,43405197,Bushwick Room w/ private bathroom,246255718,40,Private room,0,0
160425,43405454,"Spacious 3 Bedrooms, 2 Baths by Bryant Park",1496845,150,Entire home/apt,0,351
160426,43405479,Private Beach Room in Bungalow steps to the Ocean!,7626749,70,Private room,11,178
160427,43405694,Entire Minimalistic apt in the heart of Manhattan!,345899797,149,Entire home/apt,0,0
160428,43406106,East Village Studio,82343284,90,Entire home/apt,0,84
160429,43407399,"1bedroom, the best priced, NEW furniture.",142456326,73,Entire home/apt,2,55
160430,43410866,Sun drenched Oasis in West Village / Chelsea,24806910,153,Entire home/apt,0,320
160431,43411687,Dreamy 2br Red Hook Escape w/ Roof Deck and a View,2588147,200,Entire home/apt,0,56
160432,43413103,Restored Victorian Home in Ditmas Park,19138193,395,Entire home/apt,0,5
160433,43413523,Cozy home close. Easy access to Manhattan,84823223,100,Entire home/apt,0,365
160434,43414113,"Perfect, Queen Size Bed /near St. John’s Hospital",72746827,80,Private room,6,177
160435,43414482,Whole apartment for 1 person,300591814,60,Entire home/apt,1,128
160436,43414655,2020 Remodeled Brand New apartment in Bushwick,334163301,42,Private room,0,0
160437,43414717,Crown Heights summer stay,345986317,80,Entire home/apt,0,130
160438,43414727,"Perfect, Queen Size Bed /near St. John’s Hospital",344531954,80,Private room,1,180
160439,43414750,2BR1BA apartment: access to G & A/C subway line,334163301,43,Private room,0,32
160440,43414801,✿ NYC Entire Apartment 3min/Subway 18min/Manhattan,321043686,140,Entire home/apt,0,232
160441,43414820,New Beautiful Apt in Manhattan 30min to Midtown,334163301,27,Private room,0,56
160442,43414885,Manhattan 30min to Midtown New Beautiful Apt,204704622,27,Private room,0,56
160443,43414928,"Perfect, King Size Bed/Free Parking/near Hospital",344531954,90,Private room,2,180
160444,43415190,Outdoor Heaven 2BD/2BTH/GYM/Deck in Hell's Kitchen,281042437,215,Entire home/apt,2,250
160445,43416025,Clean simple room close to 135 St. 25 mins to TSQ,137358866,27,Private room,0,343
160446,43419006,Cozy apartment! Wash. Sq Park Studio with W/D!,288317621,90,Entire home/apt,0,330
160447,43419488,2 bd/2ba blocks from McCarren park GP/Williamsburg,14521207,175,Entire home/apt,0,79
160448,43419502,Sun filled Williamsburg Oasis,48704931,70,Private room,0,363
160449,43419820,Swanky Westside Highway and Riverbank Park Stay,20699853,75,Private room,0,67
160450,43420677,Private room w bath in prime Williamsburg,764093,55,Private room,3,82
160451,43420963,Quite quiet charming room in Chelsea,52356702,85,Private room,0,0
160452,43421075,PRVT 1 BDRM/BTHRM CONDO 15 MIN FROM LGA/JFK IN QNS,345722926,68,Entire home/apt,5,8
160453,43421180,"Sunny & quiet 1 br near park,subways crosstown bus",346048673,250,Entire home/apt,0,363
160454,43421214,True Studio available in Fidi!!!,58377770,100,Entire home/apt,0,365
160455,43422217,Wonderful entire apartment in center Manhattan,158688593,145,Entire home/apt,0,90
160456,43422411,2 beautiful bedroom apt,6752504,120,Entire home/apt,0,174
160457,43422457,Westside Carriage House. Private and peaceful.,66326553,300,Entire home/apt,0,41
160458,43423187,WYNDHAM MIDTOWN 45 NY 1 BEDROOM DELUXE NYC,103581279,225,Entire home/apt,0,0
160459,43423498,7-Bedroom Modern Loft in Williamsburg,159355723,410,Entire home/apt,0,289
160460,43423542,DUMBO Waterfront 1.5 bed with city views,117995649,155,Entire home/apt,1,0
160461,43423642,"Bright, Spacious Room in Sharehouse",11395111,75,Private room,1,0
160462,43423696,Great Apartment on Park in NYC's Best Neighborhood,101962566,77,Entire home/apt,7,110
160463,43423896,simple spot great location,344256042,37,Private room,0,180
160464,43424333,Light filled clean and modern family apt,70936,140,Entire home/apt,0,0
160465,43424766,Cozy & Spacious Apartment  *Eastside  Manhattan *,245588216,115,Entire home/apt,0,358
160466,43425023,1bdr cozy quiet apartment in queens,346109549,100,Private room,0,365
160467,43425402,Sunny 1 Bedroom Top Floor Apartment in L.E.S.,20566940,100,Entire home/apt,1,0
160468,43425903,Long term private room NEAR COLUMBIA-Sleeps 2!,16480700,130,Private room,0,365
160469,43428591,Sweet Family Home with Dog,5608167,42,Private room,0,15
160470,43430599,Dreamy 5th Avenue Flatiron Apartment,113417140,150,Entire home/apt,0,90
160471,43431652,Spectcular 1bdr Apt with Hudson River Views,345610247,500,Entire home/apt,0,177
160472,43431973,Writer's Retreat in the Heart of the City,3607695,99,Entire home/apt,1,64
160473,43432211,Marvelous  3 Bedroom Apt/time sq perfect location,345690575,600,Entire home/apt,5,0
160474,43432428,"Sun Drenched, Comfortable, Enormous 1 BR",23122658,100,Entire home/apt,0,314
160475,43432891,Fully furnished 3 BR 2BTH in Murray Hill,91806581,240,Entire home/apt,4,351
160476,43433217,"Beautiful Townhouse - Private Garden, Cobble Hill",202781377,506,Entire home/apt,3,357
160477,43434011,Quaint lodging for on the move travelers,71578008,150,Entire home/apt,0,358
160478,43434355,Beautiful 3BR 2BTH with breathtaking view,91806581,235,Entire home/apt,1,350
160479,43434566,Spacious 2BR 2BTH in Murray Hill,91806581,211,Entire home/apt,0,341
160480,43434844,4BR in a Quiet Neighborhood. Near Train / Midtown,137358866,165,Private room,0,261
160481,43437306,Great 2 bedroom apt in heart of Brooklyn .,6752504,180,Entire home/apt,0,179
160482,43438427,Waterfront Skyline Suite,39644853,85,Private room,0,179
160483,43438960,Duplex Loft w balcony in New York best Williamsburg,319061072,320,Entire home/apt,0,1
160484,43439113,"Furnished studio in new luxury building, Bed-Stuy",342156685,65,Entire home/apt,0,0
160485,43439780,Stylish & Cozy 2 BR on West Village with Roof!!,258783968,250,Private room,4,353
160486,43440132,Light-Soaked Oasis In Heart Of Greenpoint,8167593,50,Entire home/apt,2,0
160487,43441415,15min to Manhattan,260383367,275,Entire home/apt,0,89
160488,43441690,Spacious artist loft rooftop access,1494472,135,Entire home/apt,0,365
160489,43443260,"A room for rent, se renta una habitación",210257450,85,Entire home/apt,0,179
160490,43443261,Your Harlem Hideaway,172209907,39,Private room,1,0
160491,43443619,Exquisite Studio in Amazing Location,114075715,138,Entire home/apt,0,90
160492,43443976,NICE SOHO ROOM ON PRINCE STREET- BEST PART OF NYC,47658174,88,Private room,1,365
160493,43444099,Room in Clean 3BR Apt,8869512,35,Private room,0,0
160494,43444346,Cozy Times Square apartment for long term rent,346316331,100,Entire home/apt,0,365
160495,43447587,Gorgeous 1-bedroom in Charming Brooklyn Heights,11899109,199,Entire home/apt,1,39
160496,43449275,Huge Sunny Renovated 2 Bedroom  Apt in Greenpoint,3311657,150,Entire home/apt,1,0
160497,43449477,Luxury 360 City views in Manhattan close to T Sq,336065285,262,Private room,13,118
160498,43449765,Simple but sweet loft room in cozy PRIME Bushwick,16400151,46,Private room,5,37
160499,43449962,Bright & Spacious 1BR  | Work Desk + WiFi | by GLS,30283594,167,Entire home/apt,0,365
160500,43449985,Newest bright 3BR apt in the heart of Bushwick,216235179,102,Entire home/apt,0,340
160501,43450044,Area in Queens ♪Cozy Room,334163301,28,Private room,0,32
160502,43450191,Area in woodside ♪ Good Cozy Room,204704622,28,Private room,0,32
160503,43450385,Peaceful Room  (B),173857407,60,Private room,0,344
160504,43450516,Peaceful Room  (C),173857407,65,Private room,0,363
160505,43450566,Midtown West 1BR | Full Kitchen + Balcony | by GLS,30283594,150,Entire home/apt,0,179
160506,43451168,Elegant Pre-War Gem Near Central Park & Theaters,7580102,575,Entire home/apt,0,66
160507,43451346,"Entire Brooklyn Loft-Style Apartment, Sanitized",88397174,191,Entire home/apt,0,0
160508,43452122,1 bedroom in Nolita with washer/dryer,45774825,106,Entire home/apt,1,43
160509,43452323,"Clean, Cozy & Quiet Furnished Studio in Park Slope",345374604,75,Entire home/apt,0,250
160510,43452838,cozy home away from home,346403664,80,Private room,0,365
160511,43452866,Spacious Ensuite BR - Discount 4 Frontline workers,24677080,55,Private room,1,67
160512,43453003,Super beautiful chic New York apartment,31816060,151,Entire home/apt,6,302
160513,43456602,Quiet spacious Brooklyn townhouse,6716356,160,Entire home/apt,0,251
160514,43456952,NYC Lux 3 bedroom Apartment,63272360,140,Entire home/apt,0,150
160515,43457118,NYC Lux One bedroom Apartment,63272360,85,Entire home/apt,0,0
160516,43457328,Brooklyn Apartment with Private Backyard,16311985,140,Entire home/apt,0,83
160517,43457355,"Monthly Stay: Large brownstone 1bed, summer heaven",4401257,75,Entire home/apt,1,84
160518,43457379,Large and Sunny 2 bed in Sunset Park,37968302,130,Entire home/apt,0,0
160519,43458707,1 BEDROOM AVAILABLE FOR SUBLEASE EAST VILLAGE,185807758,54,Private room,0,0
160520,43458806,Social Distancing Special-Modern Williamsburg Loft,6274269,150,Entire home/apt,0,0
160521,43459172,Charming 1 Bedroom Apartment In The Heart of NYC,345817312,141,Entire home/apt,11,143
160522,43459940,1 bdrm apartment in UES,104404002,100,Entire home/apt,0,0
160523,43459971,Beautiful apartment in Little Italy,30949138,200,Entire home/apt,0,0
160524,43460091,PERFECT SOHO OASIS. Available Sept.1-30th.,88006844,80,Private room,0,334
160525,43460338,Beach Living! Beach Block! Cabanas! Parking!,64777265,175,Entire home/apt,0,363
160526,43465242,Comfy Private Room near JFK Lga Airport  &Subway#1,296381335,38,Private room,12,170
160527,43465256,2 bedroom apartment near Times Sq.,297732471,350,Entire home/apt,10,180
160528,43465620,Comfy Private Room near JFK  Lga Airport &Subway#3,296381335,28,Private room,13,175
160529,43466988,Modern brownstone apartment with garden,9407935,350,Entire home/apt,0,181
160530,43467180,"Williamsburg Brooklyn, Lux 2 Bed, terrace, parking",4745160,185,Entire home/apt,0,282
160531,43467768,~Sugar Hill~The Sweet Life Uptown 1BR +Office,349772,140,Entire home/apt,1,229
160532,43467842,Spacious 4 Bedroom on the Brooklyn Waterfront,5025059,350,Entire home/apt,0,1
160533,43468359,Comfy Place by Bronx Lebanon Hospital &  Stadium!,346579486,95,Entire home/apt,7,263
160534,43468711,Large Beachfront Vacation- Nearby Getaway,138787052,219,Entire home/apt,14,87
160535,43469657,Walkers wood Comfort,193759914,37,Private room,0,30
160536,43473890,real 1 bed apartament in the heart of williamsburg,346638859,92,Entire home/apt,5,262
160537,43474661,Private office for day use 9am-6pm (no overnight),23772724,55,Entire home/apt,0,358
160538,43476086,Hell's Kitchen One Bedroom Apt. Balcony+River View,9419684,178,Entire home/apt,0,114
160539,43476705,Luminous Spacious High Vibe Loft in Brooklyn NY,305407139,108,Entire home/apt,4,335
160540,43476836,Your bedroom in a Greenpoint historical house,442616,49,Private room,0,39
160541,43478167,"Stunning south street seaport, summer sublet",346685556,217,Entire home/apt,0,364
160542,43478924,1 Bedroom for Extended Stay NY Visitors,18272687,70,Entire home/apt,1,66
